record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,test_run_uuid,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,MES_101_Command_Send,PASS,PASS,,PASS,0.020042,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
2,opmode_force_dev_mode,PASS,PASS,,PASS,1.266257,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
3,opmode_get_state,PASS,PASS,,PASS,1.151339,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
4,FW_Version,2023.34.102,2023.34.102,,2023.34.102,0.942445,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
5,HW_Version,Solar,Solar,,Solar,0.983438,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
6,BQ_charger_ON,PASS,PASS,,PASS,1.134337,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
7,TST_Battery2_V,3.7,4.1,V,3.994,0.000000,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
8,TST_Battery2_C,-10000,200000,uA,091966.0,0.000000,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
9,temp_by_mcu_sensor_Vbatt_and_RP12V,10,40,C,24.000,1.165310,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
10,Speaker_Measurement,80,100,dB,94.200000,0.694635,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
11,modem_disable_status,PASS,PASS,,PASS,3.000289,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
12,factory_mode_on,PASS,PASS,,PASS,11.458401,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
13,LTE_19199_Power,-28,-8,dBm,-21.236811,3.059244,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
14,LTE_19199_Frequency,1.9095,1.9105,GHz,1.910000,0.000000,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
15,LTE_23010_Power,-30,-13,dBm,-20.119761,3.059218,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
16,LTE_23010_Frequency,0.6985,0.6995,GHz,0.699100,0.000945,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
17,factory_mode_off,PASS,PASS,,PASS,3.000287,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
18,modem_enable_status,PASS,PASS,,PASS,0.935480,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
19,NFC_IN_Status,PASS,PASS,,PASS,0.101904,PASS,PASS,0,09453F33-845B-46A6-B6DA-8DDBE3F3EF41,FK2341MCAM3CC0067,2023-10-14 16:56:28,2023-10-14 16:58:36,STQ23AYM4201,monolith_cassette_ft,10023023
